Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Player	Deaths	Chat Count	Play Time	Join Count
Leiknar	1	5	0.3411111111111111	2
Xeral74	3	1	0.5944444444444444	3
mrwafflebrainz	0	13	0.14083333333333334	4
Eminem2008	18	109	9.227777777777778	11
shoe_size	0	2	0.03194444444444444	3
Explorer	3	594	22.22083333333333	27
cheesewaffles52	0	1	0.037222222222222226	5
wildguineapig	0	5	0.20166666666666666	3
sydney1118	4	44	11.44472222222222	15
TrollsOfDuty	2	2	0.12138888888888888	3
Akid16	1	7	0.19583333333333333	2
Z0MG_CR4FT3R	0	2	0.08111111111111112	3
DEVILDUDE1144	0	9	0.2525	5
MuchDig	1	4	2.392777777777778	9
Dwauz	0	0	0.019444444444444445	2
drawde0909	1	23	0.97	13
Octo_Contra_Bass	3	21	1.2844444444444445	4
Elbagel	0	1	0.1025	2
Tide487	0	0	0.09805555555555555	3
Creedy	0	0	0.005833333333333334	2
7702784447	0	1	0.006388888888888889	2
atomic2354	0	2	0.05361111111111111	3
HelioKyusuiki	1	3	0.23972222222222223	2
MWACH	0	1	0.01861111111111111	4
Sebaman222	1	7	0.4747222222222222	6
Malarki	4	2	1.7008333333333332	7
ThinkMcRunFast	6	13	4.970833333333333	6
gaucho30	14	81	38.31305555555557	89
Zilav	20	52	20.00833333333333	29
Ash2246	0	1	0.028333333333333332	2
SwagamausPrime	0	7	5.019444444444444	8
NizzleDrizzle	0	1	0.24138888888888888	5
NLRMC_Wolffe	1	0	0.3775	3
Mel_dayi	22	163	2.993611111111111	9
SloppyJoeBurger	5	882	21.657777777777778	45
faroeswolf	1	0	0.21194444444444444	2
ChadMorrison	0	1	0.035555555555555556	4
rmoriarty	0	4	0.05111111111111111	3
ButterFox_	19	419	5.848333333333333	22
petaldancing	2	687	140.6349999999999	156
bh_16	0	3	0.056666666666666664	2
BADBIBLE1	2	6	1.4205555555555556	3
Dillweed1203	0	0	0.01611111111111111	2
jibbiontour	0	37	3.191388888888889	3
deathcrayons	2	8	0.49250000000000005	3
awesomealvin2	0	0	0.011666666666666667	3
DylanCl	1	9	0.4058333333333333	3
chkreuger	0	1	0.013055555555555556	2
snicker56	8	505	4.053055555555556	14
DigDuggy	7	143	2.1236111111111113	5
Crazyjamaican99	0	1	0.165	3
PunkyPenguin2000	31	195	7.324166666666667	8
Yummyfrown	1	2	0.06194444444444445	2
thesilence23	0	1	0.017222222222222222	2
fredvicentin	6	8	7.866388888888888	19
slightanx	6	81	22.428333333333335	39
G_e_e_z_e_r	0	3	2.0566666666666666	4
rezzerwsw	0	3	0.1111111111111111	3
kierstenamber	50	53	13.769722222222223	9
Jtermyna	0	4	0.04722222222222222	2
ZodiacFx	0	2	0.20055555555555554	2
Zorzacken	1	27	0.5647222222222222	3
pwngnoob	0	7	0.3358333333333333	2
aceboy20	0	1	0.03666666666666667	2
TheReaper091	14	30	10.825	7
Radioactive_Skag	1	7	1.9580555555555554	4
yodaime12	7	7	7.746111111111111	9
Mister_Sinister	1	15	0.48888888888888893	3
GeeZeuSs	6	6	1.5338888888888889	7
8018030867	0	2	0.024722222222222222	2
Golden_ArrowTip	0	133	5.589444444444443	29
dsm93talon	0	2	0.09333333333333334	2
Island49	0	3	0.22666666666666666	2
jigglingpudding	6	0	2.5661111111111112	3
redmonster327	0	1	0.011666666666666667	2
trTrey3	0	0	0.019166666666666665	2
daxt3002	0	0	0	1
Trueanon	24	29	23.30555555555556	19
SilverKnightM	0	91	1.3975	21
Ahdeeyah	0	4	0.15166666666666667	2
987654329	16	41	2.027222222222222	22
Myl3z	0	11	0.16694444444444445	3
sonicesh987	0	0	0.029166666666666664	3
Bkelleher	23	362	29.289444444444445	96
Shapa325	4	6	0.9377777777777778	2
snwitz98	14	68	2.4805555555555556	5
Yex3	0	3	0.04722222222222222	2
assumingrain	2	7	0.09166666666666666	2
HaloSniper029	7	87	13.48222222222222	22
Minecraft_2012_J	0	0	0.020555555555555556	2
Phiora	2	4	1.1419444444444444	2
hunterfife101	2	2	1.8538888888888887	4
AeroZap	0	27	1.1588888888888889	3
gibbo512	0	1	0.06444444444444444	2
Xxturtle_derpxX	0	7	0.15777777777777777	2
vasek1101	3	113	31.260833333333334	32
ProSilentKiller5	0	0	0.0011111111111111111	2
Mizzlez	6	2350	58.99000000000001	70
moldypython	2	0	0.7830555555555555	3
yolomic	1	17	0.12	2
DSP14	3	4	2.028888888888889	5
Boltbeam	11	754	54.561944444444464	78
Justin32292	1	10	0.19527777777777777	2
terminal1nsanity	0	0	0.034166666666666665	3
Ivana_Tinkle	5	38	0.3486111111111111	2
Great_job44	0	2	0.02361111111111111	2
jerichob10	7	158	4.061388888888889	19
tomtom24ever	0	3	0.04416666666666667	2
kyle40499	1	17	0.7875	20
OmgLasersPewPew	0	2	0.06944444444444445	2
Sklipnott	0	0	0.0016666666666666668	2
Purplefacemcgee	8	123	4.636388888888889	9
cool_guy_80	0	7	0.095	3
ventralbigfoot8	15	478	11.66111111111111	29
ExpiredGoatMilk	1	1	0.2475	3
LucasDF	0	1	0.10611111111111111	4
Xarvayn	7	4	23.101666666666667	26
joeybaggs00	0	0	0	1
MrMinecraftMax	1	4	0.9538888888888889	4
SandDigger	0	0	0.0022222222222222222	2
stoke_	1	77	1.4797222222222224	7
GroovyJr	0	0	0.011111111111111112	2
GPLegend	0	3	0.06444444444444444	2
Tigakor	30	864	126.99861111111113	172
Mrgirraffe	0	66	4.196388888888889	11
JMAC2045	0	0	0.017777777777777778	2
123pie70	0	7	0.14388888888888887	5
watanoob1	0	5	0.6452777777777777	2
nathanmd33	0	2	0.016666666666666666	2
Coolwalsh	0	1	0.04972222222222222	2
Cephyrian	4	93	2.4383333333333335	4
xdoomsquirrelx	0	13	0.13111111111111112	2
FreaxHaxor	13	739	44.27916666666666	36
thejavalad	1	1	0.3497222222222222	2
Jedigon	1	10	2.3405555555555555	9
Pantato_Hams	0	1	0.04	2
benjamin_KZ	0	2	0.01861111111111111	2
StraightRollin	77	1842	221.86611111111105	111
God_Apples	0	8	0.1175	4
Mexicasian3	17	414	23.10944444444444	50
jcsk8erboy2005	0	3	0.023333333333333334	2
heros_slayer	14	69	4.272222222222223	8
emeradam001	0	21	0.10694444444444444	6
TheMineyMan99	1	160	3.7424999999999997	10
GustavusAdolphus	6	96	14.319444444444446	34
kyle4972	0	3	0.11694444444444445	2
mathews123	2	20	1.8147222222222221	10
ForgetfulWasUhh	0	1	0.01638888888888889	2
BTibb	0	0	0.04611111111111111	3
Jexthis	2	85	2.5508333333333333	7
Rastafari	2	7	0.15749999999999997	8
CRILLZDAWG_73	0	3	0.13416666666666666	2
Yavit	1	8	0.29138888888888886	3
Herobrine_lover1	0	3	0.020555555555555556	3
sillydandamanx	0	1	0.06888888888888889	2
mr_mythmine	0	2	0.08361111111111111	2
starwarsfre	0	0	0.07527777777777778	3
HarryHordes	0	0	0.03888888888888889	2
Final_Starman	0	13	0.1475	5
peopleofwar	6	4142	119.65999999999998	134
BobApples_	0	5	0.21916666666666668	3
Min3rMan10003	9	54	6.058888888888888	32
IceChinchilla	56	1306	39.10222222222221	100
mcjesse	0	0	0.035555555555555556	2
Beric_Dondarrion	5	3857	153.2480555555555	169
ibegross	1	102	3.5841666666666665	9
lacrossemvp	0	1	0.025833333333333333	2
AnOrdinaryGirl	20	181	77.60944444444448	90
AbidingDragoon	2	25	0.6280555555555556	2
Klazo	0	4	0.09861111111111111	2
Vond	0	1	0.165	2
Cameron211200	3	22	0.4875	3
EyePatchBear	3	80	5.559166666666667	7
The_KitKatKlan	1	3	0.19166666666666668	2
zoatmbie232	3	15	1.1719444444444445	2
angelmoli98	0	0	0.0175	2
mavilia	5	23	2.0027777777777778	4
johnmbowen	0	4	3.3347222222222217	12
Mason_H9	0	0	0.13444444444444445	2
ewokrage	4	10	1.8869444444444448	12
ZeeZeeB	0	2	0.008611111111111111	2
Penguinz40	16	651	23.067222222222224	49
Jxstr1	1	18	1.2647222222222223	5
Khuzdbuzd	261	7964	905.8888888888896	515
Tyler_M	1	0	0.6647222222222222	2
Sofdance	0	1	0.12222222222222222	2
jakedogbobo09	0	9	0.055	2
milikeny	0	50	1.1930555555555555	2
Annino	0	1	0.07416666666666667	2
Canuckgamer	0	41	0.8677777777777778	3
derp237	0	1	0.2411111111111111	2
microfracture	0	3	0.15138888888888888	3
MeCoopsta	1	20	0.7277777777777777	4
bozz120	0	1	0.018055555555555554	2
CriticalHawks	0	1	0.0033333333333333335	2
MatthewH1998	0	30	1.7025	2
hlwhasswag	4	4	0.3194444444444444	2
benlaurin	2	2	0.3375	4
plwash	0	19	0.30722222222222223	3
fatbubbysfunny	58	341	6.635833333333336	36
Thnk	1	32	0.4469444444444445	4
RawrCakess	1	11	0.31305555555555553	2
ADeoRex	0	4	0.060833333333333336	3
Takkuso	4	77	5.397222222222222	10
Rhykis	0	10	0.48777777777777775	2
TheGarbanzo	0	1	0.0725	2
Mysteryminer1	0	1	0.007222222222222222	2
LightningDusk	1	4	0.2313888888888889	2
001steve	1	3	0.050833333333333335	2
Surfndude	0	29	0.3852777777777777	11
Chaz0204	0	8	0.26583333333333337	4
0nimod	0	0	0.49638888888888894	3
FallenHero26	1	0	0.27444444444444444	6
jeppe_jul	0	0	0.03194444444444444	2
Thatsimple	0	0	0.030833333333333334	2
Savvvis	1	4	0.78	2
redcloverman	0	0	0.007222222222222222	2
I_am_Candy	0	576	33.00583333333334	26
ShamePanda	0	1	0.014444444444444444	2
Catfood8	3	46	7.394166666666667	10
Caesarr7	0	0	0.16	5
Nadase	1	23	0.8547222222222222	4
UnknownBeast2079	0	0	0.006944444444444444	2
superblazer29	0	1	1.2308333333333334	7
Penguin1315	0	0	0.006111111111111111	2
Kodey125	0	1	0.04138888888888889	3
LeonBaker91	1	23	0.26472222222222225	2
mc_glimminator	0	1	0.015277777777777777	2
BarthGimble	0	14	0.18888888888888888	3
zclock	0	3	0.1725	2
locheyz	0	1	0.04111111111111111	2
Terrainosaur	0	2	0.10416666666666667	2
Dinkler4	0	97	2.016111111111111	4
GhostSilentine	7	0	2.406388888888889	8
phillynch10	106	339	117.69222222222224	191
iamcstrickland	0	6	0.15194444444444444	2
Bloodaxe2000	36	298	62.53194444444442	216
blackbeltmike	0	1	0.0030555555555555557	2
GamingX475	0	78	1.3075	6
eliasgull	0	6	0.1413888888888889	2
Lupin857	0	0	0.04	2
Dundieyetplz	0	1	0.0961111111111111	3
Silthers	0	0	0.29305555555555557	2
LegobrandonCP	1	2	0.09916666666666667	2
LordOvermaster	0	4	0.03277777777777778	2
GT_Graphics	70	10123	145.53194444444443	192
pricia	0	0	0.010277777777777778	3
DestructionCraft	0	0	0.006111111111111111	2
2DGorillaz	1	26	5.626388888888888	13
willpj3	87	686	54.159444444444425	69
pokebuzz123	0	1	0.06583333333333333	3
Omnifi	6	186	19.296944444444446	17
Halford	0	12	0.3683333333333334	6
swaqqbangz	0	13	0.043055555555555555	2
Zuffles	0	0	0.07583333333333334	2
The_Crafter2	0	6	0.3736111111111111	4
CalvinHt2000	0	0	0.016944444444444446	2
ibey661	18	2555	43.385000000000005	102
skaterdude786	1	16	1.7488888888888892	9
Eravark	0	17	0.5644444444444444	4
uberpsyko	0	2	0.09277777777777778	3
Uber_Banana	0	16	0.12638888888888888	2
iamrebel10	1	6	0.10694444444444444	2
Sawyerbu666	4	40	0.2461111111111111	5
Unbox	0	20	1.3800000000000001	8
Bowmanlm	1	0	0.13916666666666666	2
marcanator1	5	3	16.56944444444445	21
PaMPuLiuPaMPaM	1	0	1.0605555555555555	3
Dorsaibon	12	10	2.013333333333333	2
Mozos	3	246	24.57333333333333	44
shadowPMC	1	14	3.1847222222222222	4
Dux_Ignitius	18	2036	99.22000000000001	78
linx720	0	3	0.2163888888888889	3
thefire2001	0	28	0.7041666666666666	11
airbird10	1	0	1.4377777777777778	3
oooohyeah76	4	109	1.0583333333333333	18
popitoutman	0	2	0.1822222222222222	3
Coleamanjaro909	3	347	3.1838888888888888	7
XundeadXsoldierX	1	13	0.3833333333333333	3
Cecil_Harvey_358	12	257	14.923055555555555	30
cdown13	2	4	0.5977777777777777	2
crazyperson210	1	13	0.571388888888889	3
maxbest	0	3	0.01972222222222222	2
luca7thst	0	12	0.33611111111111114	5
melbie8	3	1	0.8591666666666666	4
fiveforfightng	4	84	4.104722222222222	20
IINoOneII	0	2	0.27249999999999996	3
gboygenius	0	1	0.016666666666666666	2
Sturmmann	0	1	0.01638888888888889	2
1010lukas	5	8	0.34	2
pinehole	38	89	34.02055555555556	31
rseitz	14	774	40.87555555555556	23
RedFoxAngel	0	0	0.02277777777777778	3
PreachFuzz	0	26	0.06888888888888889	2
filmer9929	0	6	0.04527777777777778	2
truebacca112	28	47	5.426944444444445	6
AnInnocentJew	1	47	1.6308333333333334	4
TheHappyHornist	0	1	0.014722222222222222	2
CimicineCreeper	0	41	0.5308333333333334	2
Mohawkami	39	1597	423.5180555555555	153
aid201298	0	2	0.03194444444444444	2
TheBurman	14	876	24.276111111111106	22
Dreamsecho	0	15	0.6402777777777777	4
Luckyhartzog	0	0	0.030555555555555555	2
Assertedhawk	0	6	6.558055555555556	6
TheDanGang	0	2	0.043611111111111114	2
flavrusu	21	17	3.477222222222222	7
Elwellx	0	5	0.03194444444444444	2
atomant50	0	1	0.008888888888888889	2
Big33Bird	2	5	0.12277777777777778	2
DeZebra	78	7065	110.7230555555556	187
ElBeefCake	26	449	21.31027777777777	73
EnigmaEclipser	1	13	0.3411111111111111	2
ShylaMizanin	1	0	0.18416666666666667	2
Blazingflower	0	1	0.006666666666666667	2
Haeroman	0	1	0.0044444444444444444	2
captinrainbowz	3	34	1.26	4
Blackjak34	2	6	1.3199999999999998	4
K3R	17	107	34.42305555555555	30
isaiah117	28	25	5.872222222222222	20
kliadi	6	88	3.005277777777778	7
isam6	0	0	0.05527777777777778	2
_Glopp	1	235	2.839722222222222	10
flipper02	0	14	0.0575	2
ChrisHansenTCB	0	0	0.09361111111111112	2
Liammcc2477	0	5	0.19166666666666665	5
xXToochXx	0	15	0.056666666666666664	2
xsimonsiggex	0	0	0.0030555555555555557	2
RooBug	0	3	0.029166666666666667	3
Chryshamere	0	20	0.20805555555555555	3
alexali80	0	0	0.010277777777777778	2
CTheRake	11	328	5.040277777777777	12
amygabriellecoy	3	804	20.425277777777776	19
ox600	1	17	0.4211111111111111	2
CopaceticMan	0	0	0.135	3
Xarillian	2	6	3.8597222222222225	9
Tickle_My_Testes	0	5	0.14305555555555555	2
TheCrowBro	38	27	20.908611111111107	19
leohran_eliquis	3	13	1.2619444444444445	3
SherdogHolmes	23	2984	83.56194444444439	150
Dxmolly	0	6	0.12194444444444444	2
snarky_owl	0	3	0.04722222222222222	2
ViewtifulJo	0	3	0.1411111111111111	2
Butterfree	0	0	0.006944444444444444	2
carmaker4	0	2	0.036944444444444446	3
ericncecily	0	0	0.21888888888888888	2
Mustang9453	0	0	0	1
ItsGralex	0	3	0.041666666666666664	2
CoconutCreamCake	0	13	0.20972222222222223	7
BECCAZILLA	4	94	7.271111111111113	17
zeptos2000	0	1	0.012222222222222223	2
etray	1	50	2.9366666666666665	13
Davazquezio	40	84	131.9288888888889	176
Upotziham	5	4	4.147222222222222	16
HeyShipmate	1	2	0.07944444444444444	2
collinthegreat	46	531	73.94111111111111	41
thebaconatorman	0	0	0.11416666666666667	3
UnboundStriker	3	51	0.8516666666666666	5
YUBH8EN	53	528	154.2277777777778	206
OurOwnPwn121	1	35	0.7708333333333334	4
maspe	0	19	0.928611111111111	3
Quicksilver991	0	15	0.3972222222222222	2
mat657	41	68	32.05416666666666	19
OldSchoolJapan	11	370	7.2425000000000015	20
_mack13	46	3579	53.32583333333333	151
Smet	1	3	0.12944444444444445	2
shadowcastor	3	0	0.26916666666666667	2
Spartacus83GT	0	0	0.0030555555555555557	2
sniper_qc	10	15	3.1600000000000006	9
Garnanana	1	1	0.5894444444444444	5
rbmadd	0	0	0.02722222222222222	2
koolaid222	0	2	0.26333333333333336	5
LongshotHHZ	2	30	3.425555555555556	4
silver2256	0	5	0.1602777777777778	4
Bfiorentino	0	2	0.10805555555555556	2
KrustyKrab68	0	20	0.4866666666666667	2
Lid234	11	399	23.260833333333338	24
EPenguin	0	1	1.7083333333333333	16
Coleslaw35	3	21	0.8991666666666667	2
TheProMikey	1	6	0.3111111111111111	7
theyve	3	9	0.8811111111111111	3
Demosthenes_	0	10	0.10472222222222222	2
ethanryu1026	0	2	0.016666666666666666	2
Sitaptcxd	1	0	0.19027777777777777	2
cda2369	2	9	0.2836111111111111	6
sebo2041	0	2	0.1436111111111111	2
NerdmonxD	0	0	0.07888888888888888	2
Shanegerous	2	9	0.77	4
Wittel3	6	150	16.71416666666667	20
cookkkie	0	26	0.4866666666666667	9
radiation231	0	0	0.024166666666666666	2
lzvkdn	20	42	5.908333333333331	47
DragonAttacker9	6	31	1.6852777777777779	2
Smiley5143x	0	1	0.014166666666666666	2
ninja11AA	0	6	0.09138888888888888	3
TheDVDgame	0	26	0.2188888888888889	3
MrMcDudeGuy	1	28	0.8116666666666666	2
julz234	0	1	0.006944444444444444	2
Killznar	3	11	0.35333333333333333	2
SwagPanda19113	0	24	0.6097222222222223	2
MagikarpLOL123	2	5	0.15944444444444444	3
Jones_Shepard	2	26	1.2908333333333337	14
maywinter	11	444	10.811944444444443	23
NimirRaCyndal	0	2	0.0	3
relativecray	42	70	20.805	20
LegitCraft27	0	5	0.5886111111111111	4
MrTullyDude	1	17	0.13666666666666666	2
ytorgonak	33	14611	509.3480555555552	784
mikeishigh	3	16	1.0911111111111114	10
can619	6	145	2.8705555555555553	8
mammadukes12	2	8	0.24944444444444444	3
stevied9366	6	122	15.524444444444446	13
Iceballmaster	0	2	0.026666666666666665	4
HRHannibal	1	1	0.10027777777777777	2
McflyJr998	0	4	0.24083333333333332	6
The_Insomnia	1	8	0.2708333333333333	5
novicestar	10	53	11.433333333333334	18
TheBlackLuffy1	3	331	8.533055555555555	18
tarix3	0	2	0.017222222222222222	2
LosMedvedos	0	0	0.04	2
damian557	0	7	1.5972222222222223	2
TheGngrNxtDoor	0	3	0.052222222222222225	3
grphx	30	131	13.801111111111108	41
ZadexJAM	0	4	0.10444444444444445	2
iLaxBro	0	14	1.0361111111111112	6
TheFlurp	0	11	0.09472222222222222	3
LulzKenny	0	0	0.17527777777777778	2
crxwizard	0	1	0.31277777777777777	2
Credan	0	3	0.4775	2
SnoopyOnDaLoose	1	0	0.10611111111111111	2
HygeanTitii	6	27	4.243333333333334	12
TremoBang	1	1	0.07555555555555556	2
thefleet	0	0	0.004166666666666667	2
Nightsparkle02	2	3	0.8141666666666667	2
xXDoctorPXx	0	12	0.4955555555555556	9
Slash25	6	28	1.166111111111111	4
NicoC72	2	75	6.015555555555555	7
williamtomat	0	0	0.03166666666666667	3
TheYoutubeDude	0	2	0.020555555555555556	4
XxAuraCOGxX	1	11	5.619722222222221	18
jackson96969	0	0	0.05	2
ixphia	5	26	3.988611111111111	6
BootsiePoo	0	75	1.2716666666666665	5
Agentred100 (Agentred100)	0	6	0	0
emman5t	0	3	0.035833333333333335	2
Hewgy	0	8	0.21305555555555555	2
creator247	16	119	7.430277777777778	10
Govert_Power	5	3	0.5966666666666667	5
pvorren000	0	0	0	1
Lemurrrr	1	59	4.760833333333333	11
Hawkx69	0	0	0.002777777777777778	2
HippoEatsDwarf	48	3306	144.52222222222218	142
Ethannb10	0	8	0.0	2
rosspage2404	2	21	0.4861111111111111	4
Can_I_Diddle_You	0	6	0.03944444444444444	2
NYG611	0	0	0.01361111111111111	2
bigE4488	0	6	0.05416666666666667	2
The_Kid_Jr	7	158	3.1822222222222227	14
Hallohallofree	0	5	0.10833333333333334	2
Keleshar	0	0	0.5205555555555555	4
kalzor	14	278	50.62444444444444	62
BartvelpNL	1	4	0.2569444444444444	3
malavearNCR	0	0	0.0019444444444444444	2
ViSkillaziV	0	0	0.004166666666666667	2
Bracey101	0	1	0.02	2
should	0	1	0	0
B1akeHD	1	2	0.2872222222222222	2
Hokkaido_Ito	0	1	0.2602777777777778	2
FoxMagick	0	23	0.32555555555555554	2
troldimir	0	6	0.05611111111111111	3
Flintface	6	47	5.934444444444444	7
Ivan5x	0	1	0.12944444444444445	2
Fanheater	0	10	0.9725	3
brintnall12	0	0	0.017777777777777778	2
KingKickAssDray	71	2441	68.61916666666669	75
Robbeh236	0	24	0.29583333333333334	2
jeremiahmukanda	67	617	58.70722222222222	47
Noo	2	23	0.2902777777777778	3
crazyred394	12	8	28.397777777777783	23
The_Jinkest	0	13	0.3961111111111111	4
squidney_kins	26	121	18.886944444444442	31
m0ntage	2	0	0.08666666666666667	2
12techno12	0	5	0.10527777777777778	2
Celios	0	1	0.0661111111111111	3
jortsman94	0	0	0.07527777777777778	2
Mr_Thug_Nasty	1	3	0.7761111111111111	4
momolovesmusic	0	0	0.02277777777777778	2
ethanjackson	0	5	0.08722222222222223	2
kaptaincupcake	0	3	0.08472222222222221	5
jerryfly234	0	3	0.12583333333333335	5
Turtle_s	1	8	0.7102777777777778	9
cherrybongos4499	9	140	1.968611111111111	6
Greenpreacher	0	3	0.4413888888888889	2
dngcynn	1	0	0.07083333333333333	2
clockworkx	0	2	0.05611111111111111	2
AllergicOrchid4	0	1	0.03944444444444444	2
Therazgrizace	82	1392	750.0191666666674	313
Demazon	11	5	16.920277777777777	13
annniex3	0	3	0.20083333333333334	7
DrExposion	4	12	0.5827777777777778	6
jwcgator	3	9	2.0597222222222222	2
SupersonicSauce	1	8	0.11027777777777778	3
Mercuonius	1	0	0.8855555555555555	2
minichet	3	3	1.1869444444444444	2
foxx9616	0	2	0.036111111111111115	6
JaedysOmn	1	28	0.8872222222222222	2
Mr_Enderman7	2	4	1.475	6
nickalodean	0	14	1.675	2
nateXdog	0	7	0.024444444444444446	2
caperls	9	2	1.8822222222222222	3
QzuR	0	7	0.07027777777777777	3
Glitches	0	1	0.008333333333333333	2
_Shalafi	0	2	1.8275	2
marcowolf10	0	1	0.04027777777777778	2
PeaceyP	24	757	157.23638888888883	188
Hintabs	0	0	0.415	2
Umphrey34	50	152	21.668888888888898	35
Drake4619	0	50	1.3586111111111108	6
skineybones	0	3	0.019444444444444445	2
lightdragon65	0	3	0.016944444444444446	2
jellybobz128	1	5	0.16111111111111112	2
PROZKILLER	0	1	0.022222222222222223	2
Aivius	1	1	0.08194444444444444	2
WitherDan	1	41	1.4861111111111112	3
hari_seldon_	3	5	0.5205555555555555	2
applesauceman	0	1	0.051944444444444446	2
HARDCOREKENNY	0	3	0.07694444444444444	2
TheOlympicClass	2	22	1.0888888888888888	5
moten123	1	4	0.8061111111111111	6
WarriorTitan	75	6318	368.18444444444503	587
Mezmo2004	0	6	0.044444444444444446	2
Breezeey	0	0	0.017777777777777778	2
thunderstorm135	5	267	2.2383333333333333	3
YxGMWxY	0	1	0.09944444444444445	4
KOtatheman	7	24	2.4722222222222223	4
CactusCoffee	0	0	0.013333333333333334	2
VenomEater552	0	10	0.5061111111111112	3
markbill	9	20	12.253611111111116	36
maddyb768	0	34	0.15583333333333332	2
JuKim	4	289	23.211111111111112	26
ZahraPie	2	13	0.4497222222222222	7
Chuckie831	0	7	0.04638888888888889	2
DontSass	0	1	0.023055555555555555	2
lwamotorsport	0	34	1.0355555555555556	4
Reywaz	0	4	0.7875	2
PeaceLovenLama	0	10	0.6533333333333333	12
PixelPrincess80	22	456	30.34555555555556	37
drm_ghost	0	0	0.025277777777777777	2
Ladida12345	2	6	0.21611111111111111	4
zx223	0	7	0.058888888888888886	2
EscapeBeat	2	8	2.9411111111111112	7
braedon55	39	1054	28.83277777777777	67
KingMoMinecraft	1	5	0.05444444444444444	2
einarimainari	0	1	0.41805555555555557	3
Bofft	10	38	37.342499999999994	20
Tiny_Tiger2012	1	137	3.163055555555556	19
to2too	1	17	0.3338888888888889	2
Th3Neko	5	124	5.576944444444443	8
Up4orMin3carts	0	2	0.035	2
Mattheiney	0	1	0.07416666666666667	2
mbcs_09	0	1	0.13277777777777777	2
dudecat	0	2	0.10416666666666667	3
the_fire_phoenix	0	5	0.24194444444444443	2
AaronW12321	0	0	0.009444444444444445	2
blacjak124	104	761	45.23138888888888	68
franciscoc	7	22	13.39	31
Toxigreen	0	2	0.0763888888888889	2
its_derry_son	59	176	140.87055555555557	161
JarJarBlnks	1	13	0.47805555555555557	3
GLOBLOX11	1	2	3.475833333333333	3
YeshuaX	0	1	0.0811111111111111	2
Rainman6494	0	18	0.2088888888888889	5
robiboyz4321	0	3	0.05444444444444445	3
DeltaMasterMind	11	5782	53.201388888888886	11
Svenforthorsten	2	4	2.695277777777778	4
jak8901	0	1	0.024166666666666666	2
grffin456	2	6	0.15861111111111112	3
beardedstrugglz	0	1	0.08194444444444444	2
ByFee	0	0	0.03305555555555555	3
Yourasianlover	1	121	3.878055555555555	7
Bidoofsaurus	1	35	1.214722222222222	5
Jearbearcutie	0	0	0.043055555555555555	2
beckhamwong	0	0	0.008888888888888889	2
KanadeKuragehime	0	1	0.1947222222222222	2
MrBassDropper	0	1	0.005555555555555556	2
Jellysworth	3	90	4.423333333333334	8
Midnight_Gear_	16	273	5.7666666666666675	13
Kavin	0	10	0.2436111111111111	3
niklaskasper95	11	29	4.134444444444444	11
DABEASTLYBEAST	0	0	0.003611111111111111	2
gandalf3105	0	1	0.0625	5
ZRI	3	240	0.7422222222222222	15
TroddenOsprey	0	0	0.0002777777777777778	2
PiXeL_2D	0	1	0.06944444444444445	2
TheRage66	4	187	14.911944444444444	26
Squash94	0	0	0.0425	2
ThePigeonater	108	2409	229.2380555555555	145
Merble	30	772	34.285833333333336	40
andrewzuniga	5	161	5.737500000000001	4
heavytrips	0	0	0.12666666666666668	2
samazinng	0	0	0.07055555555555555	2
Guardians	0	0	0.0025	2
SnowieRockss1	0	1	0.03388888888888889	2
NightDonke	31	19	19.420277777777777	6
CookieMage107	1	20	1.8736111111111111	2
piemaster02	34	415	8.061111111111112	25
bloodymuffin3223	0	0	0.08555555555555555	3
LordValrex	6	1	2.226111111111111	3
Veseno	0	1	0.011666666666666667	2
mattyuk	9	77	9.880555555555556	13
Honeydew_R	0	0	0.1938888888888889	2
duncan_007	0	0	0.0044444444444444444	2
TruthlyGodz	0	27	0.09527777777777778	2
DRye2000	2	20	0.5311111111111111	3
steeleviverette	5	29	2.4608333333333334	7
lukeman56789	13	868	21.29777777777777	45
mcyt4004	0	1	0.13916666666666666	2
Smash00000	0	6	0.34361111111111114	5
Janoue	0	5	0.6536111111111111	2
hairy_monster	18	559	22.341666666666665	18
Wayward_Sculptor	0	10	0.2569444444444444	2
Knight_Devonian	4	4	4.746944444444444	5
luke1231	0	0	0.04972222222222222	5
Chilack	2	1	0.6302777777777778	2
RedJourneys	0	4	0.04	2
ElectricSparx	2	37	1.5613888888888887	5
dabossminer11	1	12	0.42055555555555557	5
Aashishkabob	9	363	33.70027777777777	30
Hitosherizu	27	75	5.58611111111111	16
ghostsick113	0	13	0.5808333333333333	2
paxxap5	0	0	0.12583333333333332	3
1_Love_You	12	41	4.864444444444445	8
Rika4	11	423	25.406111111111112	34
Shuffle314	0	0	0.0325	2
bronson789	0	12	0.11583333333333334	3
dubwoofer97	11	77	5.187499999999999	29
flameoguy	0	78	0.36444444444444446	3
hotlight1112	0	2	0.005555555555555556	2
johnnietoro2	0	1	0.04861111111111111	2
Flyingscorpion12	1	15	0.3172222222222222	3
mine493	0	1	0.06777777777777778	2
DrZums	163	9525	400.6322222222216	346
MoloneyT	0	1	0.08555555555555555	2
